,anime_id,name,genre,type,episodes,rating,members,Anime_img_url,Sub_Dub
851,9471,Baka to Test to Shoukanjuu: Matsuri,"Comedy, School, Super Power",OVA,2,7.8,67684,,
852,150,Blood+,"Action, Drama, Horror, Military, Mystery, Supernatural, Vampire",TV,50,7.8,208321,https://img.zorores.com/_r/300x400/100/2f/d9/2fd96419cb28d079c478cca3c0204f74/2fd96419cb28d079c478cca3c0204f74.jpg,['SUB']
853,60,Chrno Crusade,"Action, Demons, Historical, Romance, Supernatural",TV,24,7.8,140865,,
854,19671,Free!: FrFr - Short Movie,"Comedy, Sports",Special,7,7.8,35956,,
855,120,Fruits Basket,"Comedy, Drama, Fantasy, Romance, Shoujo, Slice of Life",TV,26,7.8,242553,,
856,74,Gakuen Alice,"Comedy, Magic, School, Shoujo",TV,26,7.8,52995,https://img.zorores.com/_r/300x400/100/4b/30/4b30318c187123cce5b6d79665b8f084/4b30318c187123cce5b6d79665b8f084.jpg,['SUB']
857,30364,Haikyuu!! Movie 2: Shousha to Haisha,"Comedy, Drama, School, Shounen, Sports",Movie,1,7.81,10558,https://img.zorores.com/_r/300x400/100/24/93/24931525035956a5a82d12653923e15d/24931525035956a5a82d12653923e15d.jpg,['SUB']
858,8426,Hourou Musuko,"Drama, School, Slice of Life",TV,11,7.8,53426,,
859,33209,Huyao Xiao Hongniang: Wangquan Fugui,"Comedy, Romance, Supernatural",ONA,14,7.8,1119,,
860,2547,Shoukoujo Sara,"Drama, Historical, Shoujo, Slice of Life",TV,46,7.8,7515,,
861,22101,Soredemo Sekai wa Utsukushii,"Adventure, Fantasy, Romance, Shoujo",TV,12,7.8,99462,,
862,182,Tenkuu no Escaflowne,"Adventure, Fantasy, Mecha, Romance, Shoujo",TV,26,7.8,83437,,
863,21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.8,3735,,
864,28979,To LOVE-Ru Darkness 2nd,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",TV,12,7.8,73909,,
865,16011,Tokyo Ravens,"Comedy, School, Shounen, Super Power, Supernatural",TV,24,7.8,171384,https://img.zorores.com/_r/300x400/100/9d/37/9d3793dc05cf5cce66b3a5ac1d83a2aa/9d3793dc05cf5cce66b3a5ac1d83a2aa.jpg,"['SUB', 'DUB']"
866,22819,Aikatsu! Movie,"Music, School, Shoujo, Slice of Life",Movie,1,7.79,2813,https://img.zorores.com/_r/300x400/100/00/03/00034580311d971a999c2faa64a4240e/00034580311d971a999c2faa64a4240e.jpg,['SUB']
867,9062,Angel Beats! Specials,"Action, Comedy, School, Supernatural",Special,2,7.79,139013,https://img.zorores.com/_r/300x400/100/1f/cf/1fcf01406d5fb5e14b7a886e3344df66/1fcf01406d5fb5e14b7a886e3344df66.jpg,['SUB']
868,477,Aria The Animation,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,13,7.79,76913,,
869,6772,Break Blade 1: Kakusei no Toki,"Action, Fantasy, Mecha, Military, Shounen",Movie,1,7.79,58184,,
870,2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.79,2688,,
871,5177,Denpa-teki na Kanojo,"Mystery, School, Thriller",OVA,2,7.79,85409,,
872,2229,Dragon Quest: Dai no Daibouken,"Adventure, Comedy, Demons, Fantasy, Magic, Martial Arts, Shounen",TV,46,7.79,8999,,
873,6927,Higashi no Eden Soushuuhen: Air Communication,"Comedy, Mystery, Romance",Movie,1,7.79,20059,,
874,4811,Ichigo Mashimaro Encore,"Comedy, Slice of Life",OVA,2,7.79,12790,,
875,13403,Inu x Boku SS Special,"Comedy, Shounen, Supernatural",Special,1,7.79,46803,,
876,228,Jigoku Shoujo,"Horror, Mystery, Psychological, Supernatural",TV,26,7.79,172415,,
877,30952,New Initial D Movie: Legend 3 - Mugen,"Cars, Seinen, Sports",Movie,1,7.79,3479,https://img.zorores.com/_r/300x400/100/a7/d7/a7d7bcf867f65539daa2593b16763d3f/a7d7bcf867f65539daa2593b16763d3f.jpg,"['SUB', 'DUB']"
878,24135,Nobunaga Concerto,"Historical, Romance, Shounen",TV,10,7.79,25167,https://img.zorores.com/_r/300x400/100/f7/bc/f7bc283704a27a0663687220e4426777/f7bc283704a27a0663687220e4426777.jpg,['SUB']
879,8795,Panty &amp; Stocking with Garterbelt,"Action, Comedy, Ecchi, Parody, Supernatural",TV,13,7.79,157642,,
880,12021,Poyopoyo Kansatsu Nikki,"Comedy, Seinen, Slice of Life",TV,52,7.79,13832,,
881,17249,Pretty Rhythm: Rainbow Live,"Music, Shoujo, Slice of Life, Sports",TV,51,7.79,4838,https://img.zorores.com/_r/300x400/100/c0/75/c075b1d462bd4c277390a6175a76f341/c075b1d462bd4c277390a6175a76f341.jpg,['SUB']
882,1011,Ranma ½ Super,"Adventure, Comedy, Martial Arts, Romance, Shounen, Supernatural",OVA,3,7.79,9936,https://img.zorores.com/_r/300x400/100/9a/ef/9aef0c59161c6dba4074e70259911797/9aef0c59161c6dba4074e70259911797.jpg,"['SUB', 'DUB']"
883,18119,Servant x Service,"Comedy, Slice of Life",TV,13,7.79,81037,https://img.zorores.com/_r/300x400/100/6c/d0/6cd0ff1b415a9fc329ac9c0b93551f30/6cd0ff1b415a9fc329ac9c0b93551f30.jpg,['SUB']
884,2787,Shakugan no Shana II (Second),"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,7.79,184525,,
885,6046,Tales of Vesperia: The First Strike,"Action, Adventure, Fantasy, Magic, Military",Movie,1,7.79,30524,,
886,9000,Toaru Hikuushi e no Tsuioku,"Adventure, Military, Romance",Movie,1,7.79,28857,,
887,10717,Towa no Quon 6: Towa no Quon,"Action, Super Power, Supernatural",Movie,1,7.79,18624,,
888,31580,Ajin,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,7.78,160972,,
889,31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page","Drama, Fantasy, Romance, Shoujo",OVA,1,7.77,20749,,
890,531,Bishoujo Senshi Sailor Moon R: The Movie,"Drama, Magic, Romance, Shoujo",Movie,1,7.78,33682,,
891,4596,Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,"Action, Mecha, Military, School, Super Power",OVA,1,7.78,23285,,
892,1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,Comedy,Special,1,7.78,51688,https://img.zorores.com/_r/300x400/100/1f/05/1f0524dacf359ae3c79558c8d95ef0ca/1f0524dacf359ae3c79558c8d95ef0ca.jpg,"['SUB', 'DUB']"
893,4725,Ga-Rei: Zero,"Action, Super Power, Supernatural, Thriller",TV,12,7.78,145102,,
894,6637,Higashi no Eden Movie II: Paradise Lost,"Action, Comedy, Drama, Mystery, Romance, Thriller",Movie,1,7.78,87062,,
895,255,Jungle wa Itsumo Hare nochi Guu Final,"Comedy, Slice of Life",OVA,7,7.78,7576,,
896,10790,Kore wa Zombie Desu ka? of the Dead,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,10,7.78,180032,,
897,23385,Kyoukai no Kanata: Shinonome,"Fantasy, Slice of Life, Supernatural",Special,1,7.78,42344,,
898,1418,Lupin III: Episode 0 &quot;First Contact&quot;,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.78,4499,,
899,14511,Minami-ke Tadaima,"Comedy, School, Slice of Life",TV,13,7.78,31394,https://img.zorores.com/_r/300x400/100/c9/ac/c9ac9237b9507604180ec7b3612cf2d7/c9ac9237b9507604180ec7b3612cf2d7.jpg,['SUB']
900,10389,Momo e no Tegami,"Drama, Supernatural",Movie,1,7.78,30519,,
901,7592,Nurarihyon no Mago,"Action, Demons, Shounen, Supernatural",TV,24,7.78,122976,,
902,31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,7.78,11922,,
903,32729,Orange,"Drama, Romance, School, Sci-Fi, Shoujo",TV,13,7.78,165358,https://img.zorores.com/_r/300x400/100/98/a9/98a953ed53cc03cdd46950ade51237d4/98a953ed53cc03cdd46950ade51237d4.jpg,"['SUB', 'DUB']"
904,2112,Over Drive,"Shounen, Sports",TV,26,7.78,28007,,
905,208,R.O.D OVA,"Action, Adventure, Historical, Magic, Mystery, Sci-Fi",OVA,3,7.78,41701,,
906,30296,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School",TV,12,7.78,188685,,
907,1008,Ranma ½ Specials,"Comedy, Drama, Romance, Shounen",OVA,2,7.78,11084,,
908,65,Rozen Maiden: Träumend,"Action, Comedy, Drama, Magic, Seinen",TV,12,7.78,72645,https://img.zorores.com/_r/300x400/100/da/77/da773a452399188a83c2d92b6589e1b9/da773a452399188a83c2d92b6589e1b9.jpg,"['SUB', 'DUB']"
909,2499,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1,7.78,7856,https://img.zorores.com/_r/300x400/100/84/e6/84e6fc9752520805b930f63fea8d1748/84e6fc9752520805b930f63fea8d1748.jpg,['SUB']
910,3470,Special A,"Comedy, Romance, School, Shoujo",TV,24,7.78,173603,,
911,540,Tenchi Muyou! Ryououki 2nd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6,7.78,15837,,
912,26,Texhnolyze,"Action, Drama, Psychological, Sci-Fi",TV,22,7.78,95859,https://img.zorores.com/_r/300x400/100/39/84/3984d74457770e4e3d266a94ebb9c860/3984d74457770e4e3d266a94ebb9c860.jpg,['SUB']
913,1293,Urusei Yatsura,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",TV,195,7.78,23020,https://img.zorores.com/_r/300x400/100/c2/74/c274e091a5fae95ba90cc281dea5a448/c274e091a5fae95ba90cc281dea5a448.jpg,['SUB']
914,856,Utawarerumono,"Action, Drama, Fantasy, Sci-Fi",TV,26,7.78,91034,https://img.zorores.com/_r/300x400/100/cc/4c/cc4c6088e75644a6b2bed3fa77a704e7/cc4c6088e75644a6b2bed3fa77a704e7.jpg,"['SUB', 'DUB']"
915,9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,"Action, Comedy, Ecchi, Shounen, Sports",OVA,3,7.77,40176,,
916,2214,Black Jack 21,"Action, Drama",TV,17,7.77,6063,,
917,32108,Digimon Adventure tri. 2: Ketsui,"Action, Adventure, Comedy, Drama",Movie,1,7.77,30684,,
918,123,Fushigi Yuugi,"Adventure, Comedy, Drama, Fantasy, Historical, Magic, Martial Arts, Romance, Shoujo",TV,52,7.77,61622,,
919,488,Ichigo Mashimaro,"Comedy, Slice of Life",TV,12,7.77,46333,,
920,3603,JoJo no Kimyou na Bouken: Phantom Blood,"Action, Adventure, Horror, Shounen, Vampire",Movie,1,7.77,8534,,
921,32268,Koyomimonogatari,"Comedy, Mystery, Supernatural",ONA,12,7.77,45632,https://img.zorores.com/_r/300x400/100/2a/bc/2abc989b548874635f373c7232759d23/2abc989b548874635f373c7232759d23.jpg,['SUB']
922,7270,Mobile Suit Gundam 00 Special Edition,"Action, Drama, Mecha, Military, Sci-Fi",OVA,3,7.77,7087,https://img.zorores.com/_r/300x400/100/a7/9b/a79bdd179623c13641304aea0d55b3b6/a79bdd179623c13641304aea0d55b3b6.jpg,"['SUB', 'DUB']"
923,1376,Ojamajo Doremi Na-i-sho,"Comedy, Fantasy, Magic, Shoujo",OVA,13,7.77,3620,,
924,464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,"Adventure, Comedy, Fantasy, Shounen",Movie,1,7.77,37792,,
925,9745,Sengoku Basara Movie: The Last Party,"Action, Historical, Martial Arts, Samurai, Super Power",Movie,1,7.77,18267,,
926,21843,Shingeki no Bahamut: Genesis,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",TV,12,7.77,143701,,
927,539,Tenchi Muyou! Ryououki,"Action, Comedy, Sci-Fi, Shounen, Space",OVA,6,7.77,25902,,
928,14227,Tonari no Kaibutsu-kun,"Comedy, Romance, School, Shoujo, Slice of Life",TV,13,7.77,349836,,
929,11319,Zero no Tsukaima F,"Adventure, Ecchi, Fantasy, Magic, Romance",TV,12,7.77,174026,,
930,24151,Ao Haru Ride OVA,"Romance, School, Shoujo, Slice of Life",OVA,2,7.76,46864,https://img.zorores.com/_r/300x400/100/99/8e/998e27e91da1d67f7a8f0863dcc78616/998e27e91da1d67f7a8f0863dcc78616.jpg,['SUB']
931,997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1,7.76,29394,,
932,24913,Bokura wa Minna Kawaisou: Hajimete no,"Comedy, Romance, School, Slice of Life",Special,1,7.76,20622,,
933,31478,Bungou Stray Dogs,"Action, Comedy, Mystery, Seinen, Supernatural",TV,12,7.76,187805,,
934,28479,Detective Conan Movie 19: The Hellfire Sunflowers,"Action, Mystery, Police, Shounen",Movie,1,7.77,8600,,
935,2471,Doraemon (1979),"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",TV,1787,7.76,14233,,
936,240,Genshiken,"Comedy, Parody, Slice of Life",TV,12,7.76,104258,https://img.zorores.com/_r/300x400/100/1a/5f/1a5f23381c33826fa000db72f3c042c3/1a5f23381c33826fa000db72f3c042c3.jpg,"['SUB', 'DUB']"
937,1301,Ginga Tetsudou 999 (Movie),"Adventure, Drama, Fantasy, Sci-Fi, Space",Movie,1,7.76,7237,,
938,18619,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,"Military, School",OVA,1,7.76,16143,,
939,9065,Hakuouki Hekketsuroku,"Action, Drama, Historical, Josei, Samurai, Supernatural",TV,10,7.76,49771,,
940,5060,Hetalia Axis Powers,"Comedy, Historical, Parody",ONA,52,7.76,144898,https://img.zorores.com/_r/300x400/100/d8/7a/d87af929791201e896515d92e2cb3c1d/d87af929791201e896515d92e2cb3c1d.jpg,"['SUB', 'DUB']"
941,3731,Itazura na Kiss,"Comedy, Romance, Shoujo",TV,25,7.76,136279,,
942,1412,Lupin III,"Action, Adventure, Comedy, Shounen",TV,23,7.76,34373,https://img.zorores.com/_r/300x400/100/17/0a/170a925f89b941a98f0be20ad3ea6e4a/170a925f89b941a98f0be20ad3ea6e4a.jpg,"['SUB', 'DUB']"
943,20785,Mahouka Koukou no Rettousei,"Magic, Romance, School, Sci-Fi, Supernatural",TV,26,7.76,285317,,
944,2985,Majin Tantei Nougami Neuro,"Comedy, Demons, Mystery, Shounen, Supernatural",TV,25,7.76,42730,,
945,1483,Master Keaton,"Adventure, Mystery",TV,24,7.76,9610,https://img.zorores.com/_r/300x400/100/d3/4b/d34b4461a0750ebceb72da8f97feb6ae/d34b4461a0750ebceb72da8f97feb6ae.jpg,"['SUB', 'DUB']"
946,10161,No.6,"Action, Sci-Fi",TV,11,7.76,168017,,
947,462,One Piece Movie 4: Dead End no Bouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.76,39946,,
948,5507,Senjou no Valkyria,"Action, Military, Romance",TV,26,7.76,77591,,
949,6444,Tegamibachi,"Adventure, Fantasy, Shounen, Supernatural",TV,25,7.76,70987,,
950,10715,Towa no Quon 4: Guren no Shoushin,"Action, Super Power, Supernatural",Movie,1,7.76,18545,,
951,95,Turn A Gundam,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,50,7.76,20056,,
952,8247,Bleach Movie 4: Jigoku-hen,"Action, Comedy, Shounen, Super Power, Supernatural",Movie,1,7.75,94074,,
953,20031,D-Frag!,"Comedy, Game, School, Seinen",TV,12,7.75,154548,https://img.zorores.com/_r/300x400/100/b7/c0/b7c0f11d6811590fe24fcc48cc138dcb/b7c0f11d6811590fe24fcc48cc138dcb.jpg,"['SUB', 'DUB']"
954,7471,Detective Conan Movie 09: Promo Special,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.75,4172,,
955,986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Special,1,7.75,46276,,
956,28669,Go! Princess Precure,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",TV,50,7.74,5098,https://img.zorores.com/_r/300x400/100/a7/91/a791d4b4228f5596bf99630ad2397c10/a791d4b4228f5596bf99630ad2397c10.jpg,['SUB']
957,2026,Hayate no Gotoku!,"Action, Comedy, Harem, Parody, Romance",TV,52,7.75,130085,,
958,450,InuYasha: Kagami no Naka no Mugenjo,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shounen, Supernatural",Movie,1,7.75,54854,,
959,32491,Kanojo to Kanojo no Neko: Everything Flows,"Psychological, Romance, Slice of Life",TV,4,7.75,38765,https://img.zorores.com/_r/300x400/100/e1/a4/e1a4c914daf0132cbd052ba473aeb954/e1a4c914daf0132cbd052ba473aeb954.jpg,['SUB']
960,6624,Kara no Kyoukai Remix: Gate of Seventh Heaven,"Action, Mystery, Romance, Super Power, Thriller",Movie,1,7.75,24735,,
961,3466,Kino no Tabi: The Beautiful World - Tou no Kuni,"Adventure, Fantasy, Psychological",Special,1,7.75,19211,,
962,15439,"Kono Danshi, Ningyo Hiroimashita.","Fantasy, Shounen Ai",OVA,1,7.75,14775,,
963,19669,Kuroko no Basket: Baka ja Katenai no yo!,"Comedy, School, Shounen, Sports",OVA,1,7.75,26785,,
964,25015,Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen,"Action, Fantasy, Supernatural",Movie,1,7.75,42304,,
965,331,Mahoujin Guru Guru,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,45,7.75,3725,,
966,33338,One Piece: Heart of Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Special,1,7.75,17443,https://img.zorores.com/_r/300x400/100/b4/c0/b4c06d31192bcd16b0daae746b120a76/b4c06d31192bcd16b0daae746b120a76.jpg,"['SUB', 'DUB']"
967,23777,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,"Action, Drama, Fantasy, Shounen, Super Power",Movie,1,7.75,26958,,
968,10278,The iDOLM@STER,"Comedy, Drama, Music",TV,25,7.75,81155,,
969,2557,Trapp Ikka Monogatari,"Drama, Historical, Music, Romance",TV,40,7.75,2839,,
970,1830,Utawarerumono Specials,"Action, Comedy, Drama, Fantasy",Special,6,7.75,11149,https://img.zorores.com/_r/300x400/100/d1/1c/d11c463710ad49f1040536e31e0d2eea/d11c463710ad49f1040536e31e0d2eea.jpg,['SUB']
971,24405,World Trigger,"Action, School, Sci-Fi, Shounen, Supernatural",TV,73,7.75,106872,https://img.zorores.com/_r/300x400/100/1b/d3/1bd36737214ea433c9c182685062d8dd/1bd36737214ea433c9c182685062d8dd.jpg,"['SUB', 'DUB']"
972,4416,Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,"Action, Mecha, Sci-Fi, Super Power",TV,12,7.75,1780,,
973,740,Bishoujo Senshi Sailor Moon R,"Demons, Magic, Romance, Shoujo",TV,43,7.74,73305,,
974,2213,Black Jack (TV),Drama,TV,61,7.74,15552,,
975,371,Cardcaptor Sakura Movie 1,"Comedy, Drama, Fantasy, Magic, Shoujo",Movie,1,7.74,56327,,
976,7303,Detective Conan: Black History,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.74,3603,https://img.zorores.com/_r/300x400/100/9c/b5/9cb5ee141dbdad69632cc1c6263a94d2/9cb5ee141dbdad69632cc1c6263a94d2.jpg,['SUB']
977,430,Fullmetal Alchemist: The Conqueror of Shamballa,"Comedy, Drama, Fantasy, Historical, Military, Shounen",Movie,1,7.74,186465,,
978,1813,Genshiken OVA,"Comedy, Parody, Slice of Life",OVA,3,7.74,35493,https://img.zorores.com/_r/300x400/100/70/ab/70ab08b1f0a031cf7ed6602a4a170939/70ab08b1f0a031cf7ed6602a4a170939.jpg,"['SUB', 'DUB']"
979,16528,Hal,"Romance, Sci-Fi, Shoujo",Movie,1,7.74,50812,https://img.zorores.com/_r/300x400/100/1e/85/1e8539ed4b8f3dc340d5dfb9375ded27/1e8539ed4b8f3dc340d5dfb9375ded27.jpg,"['SUB', 'DUB']"
980,9288,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,"Fantasy, Kids, Magic, Shoujo",Movie,1,7.74,3309,https://img.zorores.com/_r/300x400/100/e0/69/e069aeaad506d18f308726c2d62962eb/e069aeaad506d18f308726c2d62962eb.jpg,"['SUB', 'DUB']"
981,6372,Higashi no Eden Movie I: The King of Eden,"Comedy, Drama, Mystery, Romance, Slice of Life, Thriller",Movie,1,7.74,101734,,
982,17,Hungry Heart: Wild Striker,"Comedy, Shounen, Slice of Life, Sports",TV,52,7.74,13469,https://img.zorores.com/_r/300x400/100/13/4d/134dc9d2277149ab246e758b52c95501/134dc9d2277149ab246e758b52c95501.jpg,['SUB']
983,3931,Initial D Battle Stage 2,"Action, Cars, Drama, Seinen, Sports",OVA,1,7.74,11015,https://img.zorores.com/_r/300x400/100/6a/c0/6ac0dafbbc2e66ee33416257f0989680/6ac0dafbbc2e66ee33416257f0989680.jpg,['SUB']
984,24439,Kekkai Sensen,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",TV,12,7.74,220573,,
985,23441,Love Stage!! OVA,"Comedy, Romance, Shounen Ai",OVA,1,7.74,23631,,
986,1915,Mahou Shoujo Lyrical Nanoha StrikerS,"Action, Comedy, Drama, Magic, Super Power",TV,26,7.74,35442,,
987,323,Mousou Dairinin,"Drama, Mystery, Police, Psychological, Supernatural, Thriller",TV,13,7.74,137687,,
988,2313,Muumindani no Suisei,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.74,4344,,
989,584,Noein: Mou Hitori no Kimi e,"Adventure, Drama, Sci-Fi, Slice of Life",TV,24,7.74,56244,,
990,24543,Persona 3 the Movie 3: Falling Down,"Action, Fantasy, Seinen, Supernatural",Movie,1,7.74,19928,https://img.zorores.com/_r/300x400/100/62/2e/622e63b670947510f9233000b18fb10e/622e63b670947510f9233000b18fb10e.jpg,['SUB']
991,6634,Sengoku Basara Two,"Action, Historical, Martial Arts, Samurai, Super Power",TV,12,7.74,42798,,
992,355,Shakugan no Shana,"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,7.74,297058,,
993,30549,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,"Action, Drama, Mecha, Military, Sci-Fi",TV,13,7.74,6787,https://img.zorores.com/_r/300x400/100/e7/2b/e72b54f01c0fb04931bbea6a97d60453/e72b54f01c0fb04931bbea6a97d60453.jpg,['SUB']
994,1279,Taiyou no Ko Esteban,"Adventure, Historical, Sci-Fi",TV,39,7.74,5424,,
995,10033,Toriko,"Action, Adventure, Comedy, Fantasy, Shounen",TV,147,7.74,54790,https://img.zorores.com/_r/300x400/100/82/f0/82f0ba3df246ee32b51e16e976d074d3/82f0ba3df246ee32b51e16e976d074d3.jpg,['SUB']
996,11531,UN-GO: Inga-ron,"Mystery, Supernatural",Movie,1,7.74,23340,,
997,966,Crayon Shin-chan,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",TV,Unknown,7.73,26267,,
998,25341,Diamond no Ace OVA,"Comedy, School, Shounen, Sports",OVA,3,7.72,7376,,
999,10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.73,1317,,
1000,32979,Flip Flappers,"Comedy, Sci-Fi",TV,13,7.73,40945,https://img.zorores.com/_r/300x400/100/52/d6/52d6d228b8a41b265b0034b53ef7db9c/52d6d228b8a41b265b0034b53ef7db9c.jpg,"['SUB', 'DUB']"
1001,132,GetBackers,"Action, Comedy, Drama, Mystery, Shounen, Super Power, Supernatural",TV,49,7.73,73536,,
1002,14467,K,"Action, Super Power, Supernatural",TV,13,7.73,297051,,
1003,8532,Katekyo Hitman Reborn! Special,"Comedy, Shounen",ONA,1,7.73,19991,,
1004,1606,Kekkaishi,"Adventure, Comedy, Fantasy, Shounen",TV,52,7.73,61884,https://img.zorores.com/_r/300x400/100/eb/96/eb96778c31a037addd3436ce36ae5efe/eb96778c31a037addd3436ce36ae5efe.jpg,"['SUB', 'DUB']"
1005,9136,Kuroshitsuji II Specials,"Comedy, Fantasy, Parody, Shounen, Supernatural",Special,6,7.73,60899,,
1006,2227,Lady Lady!!,"Drama, Historical",TV,21,7.73,2681,,
1007,7627,Mitsudomoe,"Comedy, School, Slice of Life",TV,13,7.73,56483,https://img.zorores.com/_r/300x400/100/85/d9/85d97d17bc8f001fcba5fc3291d5dcac/85d97d17bc8f001fcba5fc3291d5dcac.jpg,['SUB']
1008,32485,Prison School OVA,"Comedy, Ecchi, Romance, School, Seinen",OVA,1,7.73,30887,,
1009,6773,Shakugan no Shana III (Final),"Action, Drama, Fantasy, Romance, Supernatural",TV,24,7.73,133010,,
1010,1650,Uchuu Senkan Yamato,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,26,7.73,10688,,
1011,2558,Wakakusa Monogatari: Nan to Jo-sensei,"Drama, Historical, School, Slice of Life",TV,40,7.73,2577,,
1012,1840,Zero no Tsukaima: Futatsuki no Kishi,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,12,7.73,235684,,
1013,33513,Ansatsu Kyoushitsu: 365-nichi no Jikan,"Action, Comedy, School, Shounen",Movie,1,7.72,14896,,
1014,2724,Daicon Opening Animations,"Action, Adventure, Mecha, Music, Sci-Fi",Special,2,7.72,7174,,
1015,905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.72,56994,,
1016,32915,Durarara!!x2 Ketsu: Dufufufu!!,"Action, Mystery, Supernatural",Special,1,7.72,13126,,
1017,1395,Future GPX Cyber Formula Sin,"Drama, Sci-Fi, Shounen, Sports",OVA,5,7.72,1070,,
1018,10471,Ie Naki Ko Remi Specials,"Adventure, Drama",Special,3,7.72,781,,
